model,seed,task,method_or_contrast,source_index,pass_one_based,physical_block_one_based,native_pass_end,ouro_identity_reference,within_pass_coda_intervention,own,control,excess
ouro,fixed,multihop,jlens,64,2,17,False,False,False,0.0,0.00033921302578018993,-0.00033921302578018993
ouro,fixed,multihop,jlens,65,2,18,False,False,False,0.0,0.0027137042062415195,-0.0027137042062415195
ouro,fixed,multihop,jlens,66,2,19,False,False,False,0.0,0.00016960651289009497,-0.00016960651289009497
ouro,fixed,multihop,jlens,67,2,20,False,False,False,0.0,0.0015264586160108548,-0.0015264586160108548
ouro,fixed,multihop,jlens,68,2,21,False,False,False,0.0,0.0,0.0
ouro,fixed,multihop,jlens,69,2,22,False,False,False,0.0,0.005257801899592944,-0.005257801899592944
ouro,fixed,multihop,jlens,70,2,23,False,False,False,0.0,0.004245302413552073,-0.004245302413552073
ouro,fixed,multihop,jlens,71,2,24,False,False,False,0.0,0.004073126105012128,-0.004073126105012128
ouro,fixed,multihop,jlens,72,2,25,False,False,False,0.0,0.019504748982360928,-0.019504748982360928
ouro,fixed,multihop,jlens,73,2,26,False,False,False,0.011363636363636364,0.022560236010032483,-0.011196599646396117
ouro,fixed,multihop,jlens,74,2,27,False,False,False,0.011363636363636364,0.024253731343283583,-0.01289009497964722
ouro,fixed,multihop,jlens,75,2,28,False,False,False,0.0,0.022896879240162815,-0.022896879240162815
ouro,fixed,multihop,jlens,76,2,29,False,False,False,0.0,0.018147896879240163,-0.018147896879240163
ouro,fixed,multihop,jlens,77,2,30,False,False,False,0.011363636363636364,0.025780189959294434,-0.014416553595658072
ouro,fixed,multihop,jlens,78,2,31,False,False,False,0.011363636363636364,0.031040561654537224,-0.019676925290900867
ouro,fixed,multihop,jlens,79,2,32,False,False,False,0.0,0.028334566835245257,-0.028334566835245257
ouro,fixed,multihop,jlens,80,2,33,False,False,False,0.0,0.027306648575305292,-0.027306648575305292
ouro,fixed,multihop,jlens,81,2,34,False,False,False,0.0,0.02306648575305292,-0.02306648575305292
ouro,fixed,multihop,jlens,82,2,35,False,False,False,0.0,0.01950474898236092,-0.01950474898236092
ouro,fixed,multihop,jlens,83,2,36,False,False,False,0.0,0.01967435549525102,-0.01967435549525102
ouro,fixed,multihop,jlens,84,2,37,False,False,False,0.011363636363636364,0.01731014349738909,-0.005946507133752722
ouro,fixed,multihop,jlens,85,2,38,False,False,False,0.0,0.011535812672176309,-0.011535812672176309
ouro,fixed,multihop,jlens,86,2,39,False,False,False,0.0,0.012052341597796145,-0.012052341597796145
ouro,fixed,multihop,jlens,87,2,40,False,False,False,0.0,0.015449611446897745,-0.015449611446897745
ouro,fixed,multihop,jlens,88,2,41,False,False,False,0.0,0.018163315653139264,-0.018163315653139264
ouro,fixed,multihop,jlens,89,2,42,False,False,False,0.0,0.015449611446897745,-0.015449611446897745
ouro,fixed,multihop,jlens,90,2,43,False,False,False,0.0,0.015945582007318777,-0.015945582007318777
ouro,fixed,multihop,jlens,91,2,44,False,False,False,0.0,0.018497389087619748,-0.018497389087619748
ouro,fixed,multihop,jlens,92,2,45,False,False,False,0.0,0.014935652316927756,-0.014935652316927756
ouro,fixed,multihop,jlens,93,2,46,False,False,False,0.011363636363636364,0.01731528308868879,-0.005951646725052422
ouro,fixed,multihop,jlens,94,2,47,False,False,False,0.011363636363636364,0.011026993133506025,0.00033664323013034124
ouro,fixed,multihop,jlens,95,2,48,True,False,False,0.0,0.0084828954401546,-0.0084828954401546
ouro,fixed,multihop,jlens,96,3,1,False,False,False,0.011363636363636364,0.013738127544097693,-0.0023744911804613267
ouro,fixed,multihop,jlens,97,3,2,False,False,False,0.011363636363636364,0.021203383906911722,-0.009839747543275356
ouro,fixed,multihop,jlens,98,3,3,False,False,False,0.011363636363636364,0.021881809958472102,-0.010518173594835737
ouro,fixed,multihop,jlens,99,3,4,False,False,False,0.022727272727272728,0.017980860161999918,0.004746412565272808
ouro,fixed,multihop,jlens,100,3,5,False,False,False,0.022727272727272728,0.020363060729410798,0.0023642119978619265
ouro,fixed,multihop,jlens,101,3,6,False,False,False,0.022727272727272728,0.019854241190740512,0.002873031536532215
ouro,fixed,multihop,jlens,102,3,7,False,False,False,0.022727272727272728,0.01934542165207023,0.003381851075202499
ouro,fixed,multihop,jlens,103,3,8,False,False,False,0.022727272727272728,0.01951759796061017,0.003209674766662554
ouro,fixed,multihop,jlens,104,3,9,False,False,False,0.011363636363636364,0.020190884420870855,-0.008827248057234493
ouro,fixed,multihop,jlens,105,3,10,False,False,False,0.022727272727272728,0.01629764401134822,0.006429628715924507
ouro,fixed,multihop,jlens,106,3,11,False,False,False,0.022727272727272728,0.015783684881378233,0.0069435878458944935
ouro,fixed,multihop,jlens,107,3,12,False,False,False,0.022727272727272728,0.01764678672751943,0.005080485999753296
ouro,fixed,multihop,jlens,108,3,13,False,False,False,0.022727272727272728,0.01713796718884915,0.005589305538423581
ouro,fixed,multihop,jlens,109,3,14,False,False,False,0.022727272727272728,0.01663171744582871,0.006095555281444017
ouro,fixed,multihop,jlens,110,3,15,False,False,False,0.022727272727272728,0.016122897907158425,0.006604374820114303
ouro,fixed,multihop,jlens,111,3,16,False,False,False,0.022727272727272728,0.0169709304716089,0.005756342255663827
ouro,fixed,multihop,jlens,112,3,17,False,False,False,0.0,0.014933082521277908,-0.014933082521277908
ouro,fixed,multihop,jlens,113,3,18,False,False,False,0.022727272727272728,0.01917581513918014,0.003551457588092592
ouro,fixed,multihop,jlens,114,3,19,False,False,False,0.011363636363636364,0.011366206159286215,-2.569795649852061e-06
ouro,fixed,multihop,jlens,115,3,20,False,False,False,0.011363636363636364,0.010019633238764855,0.0013440031248715101
ouro,fixed,multihop,jlens,116,3,21,False,False,False,0.022727272727272728,0.00815139180132396,0.014575880925948768
ouro,fixed,multihop,jlens,117,3,22,False,False,False,0.03409090909090909,0.006283150363883064,0.02780775872702603
ouro,fixed,multihop,jlens,118,3,23,False,False,False,0.03409090909090909,0.013589079396406401,0.02050182969450269
ouro,fixed,multihop,jlens,119,3,24,False,False,False,0.03409090909090909,0.006622363389663252,0.02746854570124584
ouro,fixed,multihop,jlens,120,3,25,False,False,False,0.03409090909090909,0.014421693186957773,0.019669215903951317
ouro,fixed,multihop,jlens,121,3,26,False,False,False,0.045454545454545456,0.012381275440976934,0.03307327001356852
ouro,fixed,multihop,jlens,122,3,27,False,False,False,0.056818181818181816,0.013239587188026808,0.04357859463015502
ouro,fixed,multihop,jlens,123,3,28,False,False,False,0.03409090909090909,0.01051560379918589,0.023575305291723202
ouro,fixed,multihop,jlens,124,3,29,False,False,False,0.022727272727272728,0.008649932157394844,0.014077340569877883
ouro,fixed,multihop,jlens,125,3,30,False,False,False,0.011363636363636364,0.008310719131614656,0.0030529172320217083
ouro,fixed,multihop,jlens,126,3,31,False,False,False,0.0,0.005774330825212776,-0.005774330825212776
ouro,fixed,multihop,jlens,127,3,32,False,False,False,0.0,0.006129120766162826,-0.006129120766162826
ouro,fixed,multihop,jlens,128,3,33,False,False,False,0.0,0.0027266322551261486,-0.0027266322551261486
ouro,fixed,multihop,jlens,129,3,34,False,False,False,0.0,0.0025518070803009735,-0.0025518070803009735
ouro,fixed,multihop,jlens,130,3,35,False,False,False,0.0,0.0020404177459808393,-0.0020404177459808393
ouro,fixed,multihop,jlens,131,3,36,False,False,False,0.0,0.0015315982073105547,-0.0015315982073105547
ouro,fixed,multihop,jlens,132,3,37,False,False,False,0.0,0.0017012047202006495,-0.0017012047202006495
ouro,fixed,multihop,jlens,133,3,38,False,False,False,0.0,0.001189815385880515,-0.001189815385880515
ouro,fixed,multihop,jlens,134,3,39,False,False,False,0.0,0.0018811694863255241,-0.0018811694863255241
ouro,fixed,multihop,jlens,135,3,40,False,False,False,0.0,0.00016960651289009497,-0.00016960651289009497
ouro,fixed,multihop,jlens,136,3,41,False,False,False,0.0,0.00203784795033099,-0.00203784795033099
ouro,fixed,multihop,jlens,137,3,42,False,False,False,0.0,0.002210024258870934,-0.002210024258870934
ouro,fixed,multihop,jlens,138,3,43,False,False,False,0.0,0.005442906257017517,-0.005442906257017517
ouro,fixed,multihop,jlens,139,3,44,False,False,False,0.045454545454545456,0.010032561287649483,0.03542198416689597
ouro,fixed,multihop,jlens,140,3,45,False,False,False,0.06818181818181818,0.01018410016035525,0.057997718021462925
ouro,fixed,multihop,jlens,141,3,46,False,False,False,0.09090909090909091,0.017993709140249167,0.07291538176884174
ouro,fixed,multihop,jlens,142,3,47,False,False,False,0.10227272727272728,0.016133177089757825,0.08613955018296944
ouro,fixed,multihop,jlens,143,3,48,True,False,False,0.03409090909090909,0.006961576415443444,0.027129332675465658
ouro,fixed,multihop,jlens,144,4,1,False,False,False,0.06818181818181818,0.018844311500349493,0.0493375066814687
ouro,fixed,multihop,jlens,145,4,2,False,False,False,0.09090909090909091,0.024446466017022328,0.06646262489206858
ouro,fixed,multihop,jlens,146,4,3,False,False,False,0.09090909090909091,0.01883660211339994,0.07207248879569098
ouro,fixed,multihop,jlens,147,4,4,False,False,False,0.06818181818181818,0.013239587188026812,0.05494223099379136
ouro,fixed,multihop,jlens,148,4,5,False,False,False,0.06818181818181818,0.009847456930224908,0.05833436125159328
ouro,fixed,multihop,jlens,149,4,6,False,False,False,0.07954545454545454,0.010865096007565477,0.06868035853788906
ouro,fixed,multihop,jlens,150,4,7,False,False,False,0.10227272727272728,0.010695489494675381,0.09157723777805189
ouro,fixed,multihop,jlens,151,4,8,False,False,False,0.09090909090909091,0.011373915546235763,0.07953517536285515
ouro,fixed,multihop,jlens,152,4,9,False,False,False,0.06818181818181818,0.008488035031454297,0.05969378315036387
ouro,fixed,multihop,jlens,153,4,10,False,False,False,0.07954545454545454,0.007133752723983389,0.07241170182147116
ouro,fixed,multihop,jlens,154,4,11,False,False,False,0.06818181818181818,0.006791969902553347,0.06138984827926484
ouro,fixed,multihop,jlens,155,4,12,False,False,False,0.06818181818181818,0.008493174622754,0.05968864355906416
ouro,fixed,multihop,jlens,156,4,13,False,False,False,0.06818181818181818,0.007981785288433862,0.06020003289338431
ouro,fixed,multihop,jlens,157,4,14,False,False,False,0.045454545454545456,0.005779470416512478,0.039675075038032984
ouro,fixed,multihop,jlens,158,4,15,False,False,False,0.056818181818181816,0.005437687595082438,0.05138049422309938
ouro,fixed,multihop,jlens,159,4,16,False,False,False,0.07954545454545454,0.006797109493853049,0.07274834505160149
ouro,fixed,multihop,jlens,160,4,17,False,False,False,0.18181818181818182,0.008153961596973807,0.173664220221208
ouro,fixed,multihop,jlens,161,4,18,False,False,False,0.18181818181818182,0.008326137905513753,0.17349204391266804
ouro,fixed,multihop,jlens,162,4,19,False,False,False,0.17045454545454544,0.007647711853953373,0.16280683360059206
ouro,fixed,multihop,jlens,163,4,20,False,False,False,0.26136363636363635,0.011039842111755275,0.25032379425188106
ouro,fixed,multihop,jlens,164,4,21,False,False,False,0.2727272727272727,0.011052770160639902,0.26167450256663277
ouro,fixed,multihop,jlens,165,4,22,False,False,False,0.29545454545454547,0.007827676620078248,0.28762686883446714
ouro,fixed,multihop,jlens,166,4,23,False,False,False,0.25,0.008333926363098683,0.24166607363690124
ouro,fixed,multihop,jlens,167,4,24,False,False,False,0.2159090909090909,0.0062882899551827635,0.20962080095390814
ouro,fixed,multihop,jlens,168,4,25,False,False,False,0.3409090909090909,0.014103117597011761,0.32680597331207895
ouro,fixed,multihop,jlens,169,4,26,False,False,False,0.375,0.015809540979147493,0.35919045902085234
ouro,fixed,multihop,jlens,170,4,27,False,False,False,0.3409090909090909,0.015136254518886817,0.32577283639020393
ouro,fixed,multihop,jlens,171,4,28,False,False,False,0.3977272727272727,0.017001926160677857,0.3807253465665946
ouro,fixed,multihop,jlens,172,4,29,False,False,False,0.38636363636363635,0.016495676417657423,0.3698679599459787
ouro,fixed,multihop,jlens,173,4,30,False,False,False,0.3522727272727273,0.015475467544667004,0.33679725972806007
ouro,fixed,multihop,jlens,174,4,31,False,False,False,0.3409090909090909,0.014285652158786487,0.3266234387503042
ouro,fixed,multihop,jlens,175,4,32,False,False,False,0.3409090909090909,0.013098406568555822,0.3278106843405349
ouro,fixed,multihop,jlens,176,4,33,False,False,False,0.3068181818181818,0.011063128413874683,0.295755053404307
ouro,fixed,multihop,jlens,177,4,34,False,False,False,0.3068181818181818,0.011913730773975008,0.2949044510442067
ouro,fixed,multihop,jlens,178,4,35,False,False,False,0.2840909090909091,0.011070837800824233,0.27302007129008476
ouro,fixed,multihop,jlens,179,4,36,False,False,False,0.26136363636363635,0.008691207029063201,0.25267242933457307
ouro,fixed,multihop,jlens,180,4,37,False,False,False,0.25,0.009369633080623581,0.24063036691937637
ouro,fixed,multihop,jlens,181,4,38,False,False,False,0.23863636363636365,0.01021766564507406,0.2284186979912895
ouro,fixed,multihop,jlens,182,4,39,False,False,False,0.23863636363636365,0.014134034215445344,0.22450232942091822
ouro,fixed,multihop,jlens,183,4,40,False,False,False,0.22727272727272727,0.011767331492568948,0.21550539578015826
ouro,fixed,multihop,jlens,184,4,41,False,False,False,0.3181818181818182,0.015506463233735963,0.30267535494808206
ouro,fixed,multihop,jlens,185,4,42,False,False,False,0.29545454545454547,0.013638221796295065,0.28181632365825027
ouro,fixed,multihop,jlens,186,4,43,False,False,False,0.2840909090909091,0.019407413030208143,0.2646834960607008
ouro,fixed,multihop,jlens,187,4,44,False,False,False,0.3409090909090909,0.029414197290723743,0.3114948936183671
ouro,fixed,multihop,jlens,188,4,45,False,False,False,0.38636363636363635,0.02889758929446854,0.35746604706916774
ouro,fixed,multihop,jlens,189,4,46,False,False,False,0.3409090909090909,0.06402420510290249,0.2768848858061885
ouro,fixed,multihop,jlens,190,4,47,False,False,False,0.3068181818181818,0.07081360520980604,0.23600457660837587
ouro,fixed,multihop,jlens,191,4,48,True,True,False,0.26136363636363635,0.07336284249445714,0.18800079386917928
ouro,fixed,multihop,jlens_minus_raw,0,1,1,False,False,False,-0.022727272727272728,-0.017310143497389085,-0.0054171292298836405
ouro,fixed,multihop,jlens_minus_raw,1,1,2,False,False,False,-0.045454545454545456,-0.023583014678672746,-0.021871530775872706
ouro,fixed,multihop,jlens_minus_raw,2,1,3,False,False,False,-0.011363636363636364,-0.003903519592122033,-0.007460116771514328
ouro,fixed,multihop,jlens_minus_raw,3,1,4,False,False,False,0.0,-0.0006784260515603799,0.0006784260515603799
ouro,fixed,multihop,jlens_minus_raw,4,1,5,False,False,False,-0.011363636363636364,-0.004923728465112452,-0.0064399078985239114
ouro,fixed,multihop,jlens_minus_raw,5,1,6,False,False,False,0.0,-0.004594873692567041,0.004594873692567041
ouro,fixed,multihop,jlens_minus_raw,6,1,7,False,False,False,0.0,-0.00016960651289009497,0.00016960651289009497
ouro,fixed,multihop,jlens_minus_raw,7,1,8,False,False,False,0.0,0.0,0.0
ouro,fixed,multihop,jlens_minus_raw,8,1,9,False,False,False,-0.011363636363636364,0.0,-0.011363636363636364
ouro,fixed,multihop,jlens_minus_raw,9,1,10,False,False,False,0.0,-0.0008480325644504748,0.0008480325644504748
ouro,fixed,multihop,jlens_minus_raw,10,1,11,False,False,False,0.0,-0.000511389334320135,0.000511389334320135
ouro,fixed,multihop,jlens_minus_raw,11,1,12,False,False,False,0.0,-0.00016960651289009497,0.00016960651289009497
ouro,fixed,multihop,jlens_minus_raw,12,1,13,False,False,False,0.0,-0.00033921302578018993,0.00033921302578018993
ouro,fixed,multihop,jlens_minus_raw,13,1,14,False,False,False,0.0,-0.0008480325644504748,0.0008480325644504748
ouro,fixed,multihop,jlens_minus_raw,14,1,15,False,False,False,0.0,-0.0006784260515603799,0.0006784260515603799
ouro,fixed,multihop,jlens_minus_raw,15,1,16,False,False,False,-0.011363636363636364,-0.0006784260515603799,-0.010685210312075982
ouro,fixed,multihop,jlens_minus_raw,16,1,17,False,False,False,-0.10227272727272728,-0.003561736770691994,-0.09871099050203527
ouro,fixed,multihop,jlens_minus_raw,17,1,18,False,False,False,-0.06818181818181818,-0.002883310719131614,-0.06529850746268658
ouro,fixed,multihop,jlens_minus_raw,18,1,19,False,False,False,-0.10227272727272728,-0.004409769335142469,-0.0978629579375848
ouro,fixed,multihop,jlens_minus_raw,19,1,20,False,False,False,-0.13636363636363635,-0.003731343283582089,-0.13263229308005425
ouro,fixed,multihop,jlens_minus_raw,20,1,21,False,False,False,-0.1590909090909091,-0.004579375848032564,-0.15451153324287648
ouro,fixed,multihop,jlens_minus_raw,21,1,22,False,False,False,-0.11363636363636363,-0.004579375848032564,-0.10905698778833105
ouro,fixed,multihop,jlens_minus_raw,22,1,23,False,False,False,-0.11363636363636363,-0.002035278154681139,-0.11160108548168247
ouro,fixed,multihop,jlens_minus_raw,23,1,24,False,False,False,-0.06818181818181818,-0.0011872455902306649,-0.06699457259158752
ouro,fixed,multihop,jlens_minus_raw,24,1,25,False,False,False,-0.10227272727272728,-0.003394700053451749,-0.09887802721927551
ouro,fixed,multihop,jlens_minus_raw,25,1,26,False,False,False,-0.09090909090909091,-0.006791969902553346,-0.08411712100653755
ouro,fixed,multihop,jlens_minus_raw,26,1,27,False,False,False,-0.07954545454545454,-0.00713118292833354,-0.072414271617121
ouro,fixed,multihop,jlens_minus_raw,27,1,28,False,False,False,-0.045454545454545456,-0.006278010772583364,-0.03917653468196209
ouro,fixed,multihop,jlens_minus_raw,28,1,29,False,False,False,-0.022727272727272728,-0.007976645697134164,-0.014750627030138559
ouro,fixed,multihop,jlens_minus_raw,29,1,30,False,False,False,-0.011363636363636364,-0.005599584721022983,-0.0057640516426133775
ouro,fixed,multihop,jlens_minus_raw,30,1,31,False,False,False,-0.011363636363636364,-0.004245302413552073,-0.007118333950084288
ouro,fixed,multihop,jlens_minus_raw,31,1,32,False,False,False,0.0,-0.003397269849101599,0.003397269849101599
ouro,fixed,multihop,jlens_minus_raw,32,1,33,False,False,False,0.0,-0.003908659183421734,0.003908659183421734
ouro,fixed,multihop,jlens_minus_raw,33,1,34,False,False,False,0.0,-0.004594873692567042,0.004594873692567042
ouro,fixed,multihop,jlens_minus_raw,34,1,35,False,False,False,0.0,-0.005612512769907612,0.005612512769907612
ouro,fixed,multihop,jlens_minus_raw,35,1,36,False,False,False,0.0,-0.0049237284651124525,0.0049237284651124525
ouro,fixed,multihop,jlens_minus_raw,36,1,37,False,False,False,0.0,-0.007293080054274081,0.007293080054274081
ouro,fixed,multihop,jlens_minus_raw,37,1,38,False,False,False,-0.022727272727272728,-0.010345997286295795,-0.012381275440976931
